setwm_label	lwr_antQ	upr_antQ	mean_antQ	wtd_meanp	pvol	tpeak	tpeak_se	NRF_peakht	NRF_peakht_se	width	width_se	rc	rc_se	rsum	rsum_se	n.nz
p<3.235|antQ0.0221-0.1	0.02206175	0.1	0.0663710614583366	1.46482258524076	1.46482258524076	7.81570932094162	0.262773838128779	0.00640386265162075	0.000293856473096245	10.3605013760609	0.645305504390214	0.0434307364476133	0.00494506047805695	0.0636183236421032	0.0072436362736393	11843
p=3.235-6.47333|antQ0.0221-0.1	0.02206175	0.1	0.0663710614583366	4.63436834372089	4.63436834372089	6.54375733148353	0.298132697367419	0.0218011694943737	0.000905411711198312	11.5298018657851	0.698486186432473	0.098373625506346	0.00444170886038543	0.455899615903664	0.0205845149345948	611
p=6.47333-9.8325|antQ0.0221-0.1	0.02206175	0.1	0.0663710614583366	7.86889908054594	7.86889908054594	5.11757807167465	0.137025312371555	0.052733595171299	0.00219911335777404	6.3578170393402	0.286197100478365	0.0281402565893007	0.00580187459826077	0.221432839201875	0.0456543656916971	168
p=9.8325-13.285|antQ0.0221-0.1	0.02206175	0.1	0.0663710614583366	11.6042549131372	11.6042549131372	4.00873013604117	0.0934702786298014	0.109410581089614	0.00433348242388833	4.73723447664595	0.141222433766966	-0.0940459524110043	0.00646076684247634	-1.09133320532607	0.0749723853744401	55
p<3.11|antQ0.1-0.2	0.1	0.2	0.147811198957349	1.57949949798456	1.57949949798456	5.44265152617609	0.13971235395029	0.0101082087141863	0.00027268315674892	8.69185298554104	0.343706730607351	0.14616028079549	0.00420225927692463	0.230860090141759	0.00663746641830339	13056
p=3.11-6.22|antQ0.1-0.2	0.1	0.2	0.147811198957349	4.47366027652969	4.47366027652969	5.25729573740409	0.0859037249773924	0.0339355241147525	0.000649780167694055	7.42562633363352	0.212397613432311	0.202310509284295	0.00336116807179359	0.905068488909643	0.0150367240855229	989
p=6.22-9.3375|antQ0.1-0.2	0.1	0.2	0.147811198957349	7.58536634266091	7.58536634266091	4.25198782971506	0.0949888802233814	0.0653539828893024	0.00153338458793374	6.94549435060557	0.224390402474566	0.115969035024148	0.00426259918278823	0.879667615063035	0.0323333763733757	257
p=9.3375-12.535|antQ0.1-0.2	0.1	0.2	0.147811198957349	10.7729006327479	10.7729006327479	3.96119671513407	0.0807333444750957	0.117344866358141	0.00259165741804522	8.50093647375597	0.423332484042138	0.208705600730682	0.00566501710234013	2.2483646981696	0.0610286663263279	71
p<3.11|antQ0.2-0.4	0.2	0.4	0.275621840299877	1.71517607468464	1.71517607468464	4.59165466757978	0.169387964900306	0.0145039389592117	0.000422970586718089	14.3613039623496	1.58262744125176	0.26795864001508	0.00456321450769168	0.4595962483589	0.00782671634724662	8058
p=3.11-6.22667|antQ0.2-0.4	0.2	0.4	0.275621840299877	4.50804832239428	4.50804832239428	4.27788340473614	0.087660999792302	0.0531853911263427	0.00114113532493464	8.14927231234629	0.364239749411661	0.233711299153977	0.00356468533375451	1.05358183007567	0.0160697737386955	893
p=6.22667-9.3525|antQ0.2-0.4	0.2	0.4	0.275621840299877	7.64703414731557	7.64703414731557	4.24745201277041	0.101315849841291	0.0963759840334546	0.00201554616762176	7.89275289349585	0.338142605255597	0.294336020606216	0.00419595300067007	2.25079760036071	0.0320865958766552	257
p=9.3525-12.805|antQ0.2-0.4	0.2	0.4	0.275621840299877	10.6474071516498	10.6474071516498	4.0617923213499	0.0761309118107909	0.143066007997145	0.0037807533902232	6.16729699240286	0.427293636203501	0.373306128686064	0.0053734100328209	3.9747423443267	0.0572128844122041	79
p<3.5|antQ0.4-2.86	0.4	2.858519125	0.775549528262719	2.02338583579797	2.02338583579797	4.45241762675837	0.139155935608498	0.0216550617981704	0.000567860711101577	30.8760650140679	3.37041530975735	0.565940880875396	0.00673315019309798	1.1451167622623	0.0136237607310148	2299
p=3.5-7.01333|antQ0.4-2.86	0.4	2.858519125	0.775549528262719	5.11119269083407	5.11119269083407	4.13909192622123	0.124690627535105	0.0927382878899353	0.00252131110246396	12.9079913187779	1.20314350383863	0.581706217635031	0.00434441025232965	2.9732125677889	0.0222051179276919	438
p=7.01333-10.545|antQ0.4-2.86	0.4	2.858519125	0.775549528262719	8.42805425463852	8.42805425463852	3.62417766762071	0.0806948390070059	0.190072159575318	0.00340186789197252	9.32827131269806	0.783203187943688	0.645846024313903	0.00515716679465047	5.44322533306016	0.0434648815455344	132
p=10.545-14.1|antQ0.4-2.86	0.4	2.858519125	0.775549528262719	12.2180321143239	12.2180321143239	3.46531739891943	0.115428797588481	0.219884570554289	0.00583064799314751	9.42461681369206	0.508845031042502	0.39594813979058	0.00512338905698369	4.8377070875681	0.0625977320324022	57
